,pre,post,cel_jsh_chemical.csv' with 108 nodes and 817 edges_weight,cel_n2u_chemical.csv' with 89 nodes and 986 edges_weight,witvliet_2020_1_L1_chem.csv' with 76 nodes and 349 edges_weight,witvliet_2020_2_L1_chem.csv' with 77 nodes and 410 edges_weight,witvliet_2020_3_L1_chem.csv' with 77 nodes and 419 edges_weight,witvliet_2020_4_L1_chem.csv' with 81 nodes and 469 edges_weight,witvliet_2020_5_L2_chem.csv' with 84 nodes and 620 edges_weight,witvliet_2020_6_L3_chem.csv' with 85 nodes and 611 edges_weight,witvliet_2020_7_ad_chem.csv' with 88 nodes and 859 edges_weight,witvliet_2020_8_ad_chem.csv' with 88 nodes and 838 edges_weight,conserved,average_size
1001,AIY,RIB,128.0,168.0,5.0,9.0,6.0,8.0,8.0,7.0,12.0,12.0,10,36.3
1002,AIY,RIR,4.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,7,2.5714285714285716
1003,AIY,BAG,11.0,4.0,2.0,0.0,1.0,6.0,3.0,0.0,3.0,5.0,8,4.375
1004,AIY,AUA,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4,1.75
1005,AIY,AVJ,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4,2.25
1006,AIY,RIV,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
1007,AIY,SIBD,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
1008,AIY,ASG,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1009,AIY,HSN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1010,AIY,RIH,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4,3.5
1011,AIY,ASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,1.5
1012,AIY,AVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1013,AIY,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1014,AIY,SMB,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1015,AIZ,ASE,14.0,8.0,2.0,2.0,0.0,1.0,7.0,5.0,4.0,4.0,9,5.222222222222222
1016,AIZ,AVE,26.0,59.0,4.0,3.0,4.0,5.0,8.0,11.0,24.0,20.0,10,16.4
1017,AIZ,AVH,0.0,0.0,1.0,2.0,3.0,4.0,3.0,2.0,0.0,0.0,6,2.5
1018,AIZ,AVK,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2.5
1019,AIZ,AWA,41.0,52.0,0.0,2.0,4.0,7.0,13.0,13.0,28.0,27.0,9,20.77777777777778
1020,AIZ,AWB,15.0,23.0,3.0,5.0,5.0,5.0,12.0,16.0,14.0,16.0,10,11.4
1021,AIZ,AWC,3.0,5.0,0.0,1.0,0.0,0.0,5.0,2.0,5.0,6.0,7,3.857142857142857
1022,AIZ,BAG,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,6,1.8333333333333333
1023,AIZ,DVA,1.0,12.0,3.0,4.0,4.0,3.0,5.0,6.0,8.0,5.0,10,5.1
1024,AIZ,RIA,90.0,59.0,5.0,7.0,4.0,12.0,15.0,17.0,24.0,20.0,10,25.3
1025,AIZ,RIG,10.0,20.0,1.0,1.0,1.0,5.0,10.0,8.0,23.0,19.0,10,9.8
1026,AIZ,RIH,56.0,32.0,3.0,4.0,8.0,1.0,8.0,7.0,10.0,14.0,10,14.3
1027,AIZ,RIM,64.0,69.0,7.0,11.0,8.0,14.0,20.0,17.0,24.0,42.0,10,27.6
1028,AIZ,RIR,19.0,27.0,1.0,5.0,6.0,7.0,9.0,14.0,15.0,20.0,10,12.3
1029,AIZ,SMB,121.0,96.0,10.0,12.0,11.0,29.0,32.0,40.0,56.0,48.0,10,45.5
1030,AIZ,AIZ,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,2.0
1031,AIZ,AUA,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.5
1032,AIZ,AVA,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1.0
1033,AIZ,RIB,3.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,8,1.75
1034,AIZ,DVC,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1.6666666666666667
1035,AIZ,SMD,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2,6.0
1036,AIZ,ASH,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.6666666666666667
1037,AIZ,SIBD,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5
1038,AIZ,ASI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1039,AIZ,HSN,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2,8.5
1040,AIZ,RIC,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.0
1041,AIZ,RIF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1042,AIZ,SIA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1043,AIZ,URX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1044,AIZ,URY,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2.5
1045,AIZ,VB02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1046,AIZ,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1047,AIZ,ASG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0
1048,AIZ,AVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1049,AIZ,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1050,AIZ,PVP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1051,AIZ,RMF,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0
1052,AUA,AVA,6.0,13.0,0.0,2.0,4.0,3.0,6.0,7.0,11.0,15.0,9,7.444444444444445
1053,AUA,AVD,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,5,2.0
1054,AUA,AVE,10.0,22.0,2.0,4.0,6.0,9.0,4.0,6.0,21.0,20.0,10,10.4
1055,AUA,AWB,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5,1.2
1056,AUA,DVA,7.0,14.0,1.0,3.0,0.0,2.0,2.0,1.0,8.0,8.0,9,5.111111111111111
1057,AUA,RIA,43.0,45.0,3.0,5.0,12.0,13.0,13.0,14.0,32.0,38.0,10,21.8
1058,AUA,RIB,46.0,77.0,5.0,9.0,15.0,20.0,15.0,17.0,46.0,36.0,10,28.6
1059,AUA,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
1060,AUA,RIH,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,6,2.5
1061,AUA,RIR,0.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,7,2.2857142857142856
1062,AUA,URX,58.0,41.0,6.0,4.0,14.0,8.0,31.0,19.0,40.0,36.0,10,25.7
1063,AUA,AWA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1.3333333333333333
1064,AUA,URY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0
1065,AUA,BAG,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2.6666666666666665
1066,AUA,IL2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
1067,AUA,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1068,AUA,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1069,AWA,AWB,15.0,16.0,5.0,5.0,9.0,10.0,12.0,9.0,11.0,13.0,10,10.5
1070,AWA,RIF,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5,3.4
1071,AWA,AWA,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1.0
1072,AWA,PVQ,1.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,9,1.6666666666666667
1073,AWA,RIB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
1074,AWA,SMB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1075,AWA,AWC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1076,AWA,HSN,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3,3.0
1077,AWA,RIG,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.5
1078,AWA,RIR,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1079,AWB,RIA,6.0,13.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,7,4.142857142857143
1080,AWB,RIF,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2.0
1081,AWB,RIG,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,5,2.4
1082,AWB,SMB,15.0,5.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,8,4.25
1083,AWB,RIB,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,2.6666666666666665
1084,AWB,RIR,2.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4,3.75
1085,AWB,URX,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3,1.6666666666666667
1086,AWB,AWC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1087,AWB,HSN,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,3,9.0
1088,AWB,OLQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1089,AWB,URY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1090,AWB,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1091,AWB,SIBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1092,RIA,RIA,41.0,65.0,6.0,12.0,19.0,32.0,43.0,40.0,44.0,101.0,10,40.3
1093,RIA,RIB,14.0,17.0,3.0,1.0,4.0,5.0,5.0,4.0,4.0,8.0,10,6.5
1094,RIA,RIH,95.0,73.0,4.0,6.0,9.0,2.0,18.0,20.0,21.0,15.0,10,26.3
1095,RIA,RIR,22.0,18.0,4.0,5.0,8.0,5.0,13.0,12.0,19.0,16.0,10,12.2
1096,RIA,RIV,29.0,33.0,1.0,6.0,8.0,16.0,16.0,16.0,21.0,25.0,10,17.1
1097,RIA,RMD,191.0,164.0,16.0,27.0,39.0,51.0,73.0,73.0,101.0,148.0,10,88.3
1098,RIA,RMDD,179.0,185.0,24.0,25.0,36.0,43.0,43.0,56.0,81.0,86.0,10,75.8
1099,RIA,RMDV,227.0,201.0,22.0,33.0,30.0,42.0,51.0,65.0,86.0,89.0,10,84.6
1100,RIA,RMH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1.0
1101,RIA,SIA,40.0,16.0,4.0,13.0,7.0,16.0,26.0,18.0,42.0,47.0,10,22.9
1102,RIA,SMD,369.0,346.0,40.0,53.0,60.0,105.0,115.0,150.0,184.0,204.0,10,162.6
1103,RIA,URX,48.0,37.0,5.0,5.0,12.0,15.0,32.0,25.0,50.0,50.0,10,27.9
1104,RIA,RIG,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,9,2.111111111111111
1105,RIA,SAA,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0
1106,RIA,URY,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.5
1107,RIA,RMG,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3,1.3333333333333333
1108,RIA,SMB,5.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5,5.0
1109,RIA,RIC,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5
1110,RIA,RIF,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5
1111,RIA,RIM,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,5.0
1112,RIA,SDQ,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,6.0
1113,RIA,SIBD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0
1114,RIA,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1115,RIA,RME,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1116,RIR,URX,27.0,20.0,4.0,5.0,12.0,16.0,16.0,17.0,28.0,28.0,10,17.3
1117,RIR,RIV,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0
1118,RIR,URY,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1119,RIR,RMG,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1120,RIR,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2,1.5
1121,SIBV,SMB,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.0
1122,SIBV,URY,5.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,5,4.6
1123,SIBV,URB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1124,SIBV,g,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1125,SIBV,hyp,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1126,SIBV,mus-?,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1127,ASE,ASE,2.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,6,2.0
1128,ASE,AWA,1.0,13.0,2.0,4.0,5.0,6.0,7.0,4.0,12.0,13.0,10,6.7
1129,ASE,AWC,38.0,44.0,4.0,8.0,8.0,15.0,20.0,8.0,18.0,21.0,10,18.4
1130,ASE,ASG,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4,1.75
1131,ASE,ASI,0.0,13.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6,3.3333333333333335
1132,ASE,AVH,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1.5
1133,ASE,AWB,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,6,1.5
1134,ASE,BAG,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,4,1.5
1135,ASE,ASH,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2.3333333333333335
1136,ASE,ASJ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1137,ASE,ASK,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,3.6666666666666665
1138,ASE,IL2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1139,ASE,OLL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1140,ASE,PVQ,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4,2.25
1141,ASE,RIA,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4,4.0
1142,ASE,RIR,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5
1143,ASE,HSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0
1144,ASE,RIF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1145,ASE,SAA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1146,ASK,PVQ,32.0,21.0,3.0,7.0,3.0,13.0,11.0,10.0,9.0,18.0,10,12.7
1147,ASK,ASK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0
1148,ASK,RIF,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
1149,ASK,AWA,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1.6666666666666667
1150,ASK,AVH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1151,ASK,CEPV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1152,ASK,HSN,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,3,6.0
1153,ASK,AVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1154,ASK,AVJ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.6666666666666667
1155,ASK,AWC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.5
1156,ASK,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1157,ASK,RMG,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2.0
1158,ASK,AVF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,2.5
1159,ASK,AWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1160,ASK,SIBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1161,ASK,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1162,ASK,SIA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1163,AVE,AVK,13.0,6.0,4.0,3.0,5.0,5.0,7.0,4.0,8.0,7.0,10,6.2
1164,AVE,AVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
1165,AVE,BAG,8.0,17.0,2.0,2.0,0.0,7.0,15.0,13.0,11.0,19.0,9,10.444444444444445
1166,AVE,CEPD,10.0,31.0,2.0,6.0,8.0,9.0,11.0,8.0,15.0,17.0,10,11.7
1167,AVE,CEPV,32.0,18.0,5.0,6.0,2.0,9.0,9.0,9.0,11.0,13.0,10,11.4
1168,AVE,DVA,35.0,36.0,3.0,6.0,5.0,8.0,10.0,11.0,23.0,14.0,10,15.1
1169,AVE,FLP,42.0,48.0,0.0,0.0,1.0,2.0,0.0,4.0,6.0,8.0,7,15.857142857142858
1170,AVE,OLL,107.0,93.0,8.0,20.0,26.0,24.0,39.0,40.0,56.0,64.0,10,47.7
1171,AVE,PVC,22.0,30.0,1.0,2.0,3.0,4.0,3.0,6.0,11.0,8.0,10,9.0
1172,AVE,RIB,21.0,33.0,2.0,9.0,7.0,12.0,17.0,12.0,25.0,29.0,10,16.7
1173,AVE,RIG,20.0,12.0,1.0,2.0,1.0,9.0,7.0,10.0,23.0,19.0,10,10.4
1174,AVE,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3,1.0
1175,AVE,RIM,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5,4.2
1176,AVE,RIR,1.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,7,2.142857142857143
1177,AVE,RIS,44.0,35.0,5.0,5.0,7.0,11.0,12.0,12.0,16.0,17.0,10,16.4
1178,AVE,RMG,2.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,6,3.8333333333333335
1179,AVE,SDQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0
1180,AVE,URX,24.0,12.0,0.0,1.0,0.0,3.0,2.0,3.0,10.0,7.0,8,7.75
1181,AVE,URY,66.0,66.0,13.0,12.0,11.0,12.0,13.0,19.0,26.0,30.0,10,26.8
1182,AVE,DVC,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,5,2.4
1183,AVE,PVP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3,1.6666666666666667
1184,AVE,RMD,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3,1.3333333333333333
1185,AVE,AVJ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1186,AVE,PVT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0
1187,AVE,RIF,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0
1188,AVE,IL1,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3,5.666666666666667
1189,AVE,IL2,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2.0
1190,AVE,RMDD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1191,AVE,RMDV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1192,AVE,SMD,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
1193,AVE,URA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1194,AVE,AVF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1195,AVE,URB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0
1196,AVE,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1197,AVE,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1198,AVE,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1199,AVE,BDU,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1200,AWC,AWC,39.0,28.0,2.0,7.0,5.0,8.0,19.0,14.0,24.0,22.0,10,16.8
1201,AWC,BAG,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,4,3.0
1202,AWC,IL1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0
1203,AWC,IL2,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4,1.75
1204,AWC,RIA,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.5
1205,AWC,RIV,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1206,AWC,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1207,AWC,URY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1208,AWC,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1209,AWC,CEPsh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1210,AWC,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,3.0
1211,PVC,PVC,2.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,5,3.6
1212,PVC,PVP,11.0,34.0,1.0,0.0,3.0,1.0,8.0,12.0,10.0,12.0,9,10.222222222222221
1213,PVC,RID,12.0,27.0,1.0,1.0,3.0,4.0,1.0,8.0,10.0,6.0,10,7.3
1214,PVC,RIS,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6,1.1666666666666667
1215,PVC,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,2.0
1216,PVC,SDQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,1.0
1217,PVC,SIA,12.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,7,3.142857142857143
1218,PVC,SIBD,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,7.0,5,3.4
1219,PVC,SIBV,14.0,10.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,6.0,7,5.285714285714286
1220,PVC,RIF,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.3333333333333333
1221,PVC,RIM,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
1222,PVC,RIH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1223,PVC,SMB,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
1224,PVC,PVQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1225,PVC,RIC,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2.0
1226,PVC,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1227,PVC,PVN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1228,AFD,AIN,11.0,25.0,5.0,5.0,8.0,9.0,10.0,9.0,16.0,18.0,10,11.6
1229,AFD,AIY,89.0,59.0,6.0,5.0,8.0,13.0,17.0,16.0,29.0,21.0,10,26.3
1230,AFD,ASE,7.0,15.0,1.0,1.0,2.0,3.0,7.0,6.0,10.0,9.0,10,6.1
1231,AFD,ASI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4,1.25
1232,AFD,AWA,13.0,30.0,0.0,0.0,0.0,2.0,5.0,5.0,9.0,11.0,7,10.714285714285714
1233,AFD,AIZ,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5,1.0
1234,AFD,AUA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
1235,AFD,BAG,7.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,4,3.75
