,pre,post,witvliet_dataset2_vol.csv' with 80 nodes and 1702 edges_weight,witvliet_dataset4_vol.csv' with 87 nodes and 2025 edges_weight,witvliet_dataset3_vol.csv' with 83 nodes and 1737 edges_weight,witvliet_dataset1_vol.csv' with 82 nodes and 1765 edges_weight,witvliet_dataset6_vol.csv' with 85 nodes and 1992 edges_weight,cel_n2u_adjacency.csv' with 89 nodes and 2150 edges_weight,cel_jsh_nr_adj.csv' with 89 nodes and 2150 edges_weight,witvliet_dataset5_vol.csv' with 88 nodes and 2163 edges_weight,witvliet_dataset8_vol.csv' with 88 nodes and 2266 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
872,AVD,RIB,281600.0,117600.0,176760.0,143880.0,214240.0,1889.0,1889.0,165840.0,0.0,8,137962.25,8,0.0,no,no,no
873,AVD,RIC,620544.0,294960.0,656880.0,434520.0,1855180.0,4730.0,4730.0,741120.0,2057520.0,9,741131.5555555555,9,0.0,no,yes,no
874,AVD,RID,1709312.0,1025880.0,478920.0,753120.0,3233893.0,29846.0,29846.0,3038760.0,5953200.0,9,1805864.111111111,9,0.0,no,yes,no
875,AVD,RIF,196352.0,205560.0,58080.0,25800.0,201737.0,7503.0,7503.0,635760.0,398160.0,9,192939.44444444444,9,0.0,no,yes,no
876,AVD,RIG,526848.0,667800.0,175080.0,134400.0,553849.0,8639.0,8639.0,152280.0,3240720.0,9,607583.8888888889,9,0.0,no,yes,no
877,AVD,RIM,278784.0,462240.0,179880.0,113760.0,679555.0,6642.0,6642.0,339360.0,2254320.0,9,480131.44444444444,9,0.0,no,yes,no
878,AVD,RIR,66048.0,35280.0,91080.0,76800.0,0.0,2206.0,2206.0,208200.0,113760.0,8,74447.5,8,0.0,no,no,no
879,AVD,RIV,231424.0,296760.0,312360.0,107880.0,678880.0,5915.0,5915.0,71640.0,1125600.0,9,315152.6666666667,9,0.0,no,yes,no
880,AVD,RMDV,35328.0,48240.0,3120.0,94680.0,104416.0,998.0,998.0,90960.0,133200.0,9,56882.22222222222,9,0.0,no,yes,no
881,AVD,RME,12032.0,20160.0,0.0,0.0,0.0,0.0,0.0,217080.0,0.0,3,83090.66666666667,3,0.0,no,no,no
882,AVD,RMG,89088.0,133200.0,22800.0,27360.0,1094184.0,7808.0,7808.0,382680.0,582240.0,9,260796.44444444444,9,0.0,no,yes,no
883,AVD,SAA,196352.0,76320.0,240960.0,296160.0,382523.0,4107.0,4107.0,239880.0,401040.0,9,204605.44444444444,9,0.0,no,yes,no
884,AVD,SIA,253440.0,66600.0,160680.0,5400.0,784986.0,12895.0,12895.0,772560.0,1372560.0,9,382446.22222222225,9,0.0,no,yes,no
885,AVD,SIBD,268800.0,330600.0,221520.0,94800.0,981656.0,8664.0,8664.0,604920.0,2309760.0,9,536598.2222222222,9,0.0,no,yes,no
886,AVD,SIBV,1140736.0,731400.0,673800.0,473040.0,1550713.0,39144.0,39144.0,1286760.0,4489680.0,9,1158268.5555555555,9,0.0,no,yes,no
887,AVD,SMB,235776.0,58560.0,242520.0,32520.0,127395.0,6760.0,6760.0,503640.0,891360.0,9,233921.22222222222,9,0.0,no,yes,no
888,AVD,SMD,463616.0,241680.0,89760.0,182400.0,258507.0,1648.0,1648.0,611040.0,608400.0,9,273188.77777777775,9,0.0,no,yes,no
889,AVD,URA,79104.0,14400.0,61440.0,105480.0,130774.0,334.0,334.0,175560.0,2880.0,9,63367.333333333336,9,0.0,no,yes,no
890,AVD,URB,550144.0,242760.0,425520.0,284160.0,626840.0,6136.0,6136.0,885120.0,2596800.0,9,624846.2222222222,9,0.0,no,yes,no
891,AVD,URX,156928.0,16080.0,108720.0,29400.0,248369.0,4672.0,4672.0,660720.0,175200.0,9,156084.55555555556,9,0.0,no,yes,no
892,AVD,URY,505856.0,323880.0,312840.0,471840.0,551145.0,8446.0,8446.0,501840.0,1269600.0,9,439321.44444444444,9,0.0,no,yes,no
893,AVD,excgl,5120.0,2040.0,18480.0,9720.0,0.0,0.0,0.0,166440.0,0.0,5,40360.0,5,0.0,no,no,no
894,AVD,AVF,0.0,33600.0,0.0,0.0,46970.0,1273.0,1273.0,712920.0,540960.0,6,222832.66666666666,6,0.0,no,no,no
895,AVD,AVK,0.0,2400.0,0.0,44640.0,0.0,0.0,0.0,6120.0,321360.0,4,93630.0,4,0.0,no,no,no
896,AVD,DVC,0.0,150840.0,0.0,13680.0,22640.0,0.0,0.0,32880.0,56400.0,5,55288.0,5,0.0,no,no,no
897,AVD,RMH,0.0,50160.0,0.0,0.0,11151.0,1033.0,1033.0,0.0,0.0,4,15844.25,4,0.0,no,no,no
898,AVD,SDQ,0.0,52320.0,0.0,0.0,281149.0,2260.0,2260.0,413400.0,228480.0,6,163311.5,6,0.0,no,no,no
899,AVD,AVL,0.0,0.0,9360.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9360.0,1,0.0,no,no,no
900,AVD,RIP,0.0,0.0,3480.0,0.0,24668.0,206.0,206.0,85200.0,0.0,5,22752.0,5,0.0,no,no,no
901,AVD,AWC,0.0,0.0,0.0,14280.0,0.0,0.0,0.0,0.0,7200.0,2,10740.0,2,0.0,no,no,no
902,AVD,RIH,0.0,0.0,0.0,150960.0,0.0,524.0,524.0,0.0,0.0,3,50669.333333333336,3,0.0,no,no,no
903,AVD,AVM,0.0,0.0,0.0,0.0,998553.0,22116.0,22116.0,1227240.0,2323920.0,5,918789.0,5,0.0,no,no,no
904,AVD,RIS,0.0,0.0,0.0,0.0,14530.0,0.0,0.0,2880.0,0.0,2,8705.0,2,0.0,no,no,no
905,AVD,HSN,0.0,0.0,0.0,0.0,0.0,4576.0,4576.0,0.0,97200.0,3,35450.666666666664,3,0.0,no,no,no
906,AVD,PVN,0.0,0.0,0.0,0.0,0.0,10510.0,10510.0,0.0,1503600.0,3,508206.6666666667,3,0.0,no,no,no
907,AVD,PVT,0.0,0.0,0.0,0.0,0.0,1006.0,1006.0,0.0,2880.0,3,1630.6666666666667,3,0.0,no,no,no
908,AVD,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104400.0,1,104400.0,1,0.0,no,no,no
909,AVD,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2571840.0,1,2571840.0,1,0.0,no,no,no
910,AVE,AVE,113920.0,45840.0,75840.0,27720.0,76032.0,844.0,844.0,132000.0,304080.0,9,86346.66666666667,9,0.0,no,yes,no
911,AVE,AVH,299264.0,126960.0,4200.0,69120.0,131450.0,0.0,0.0,289680.0,349440.0,7,181444.85714285713,7,0.0,no,no,no
912,AVE,AVJ,142848.0,118320.0,77520.0,106080.0,201061.0,2996.0,2996.0,343080.0,727920.0,9,191424.55555555556,9,0.0,no,yes,no
913,AVE,AVK,2620672.0,1593480.0,1823640.0,1332480.0,4665321.0,67101.0,67101.0,5752680.0,6195600.0,9,2679786.111111111,9,0.0,no,yes,no
914,AVE,AVL,60672.0,23160.0,199920.0,3720.0,144291.0,8726.0,8726.0,33720.0,57600.0,9,60059.444444444445,9,0.0,no,yes,no
915,AVE,AWB,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6144.0,1,0.0,no,no,no
916,AVE,BAG,1609984.0,2008080.0,1064160.0,858840.0,3734691.0,34430.0,34430.0,3248880.0,5714160.0,9,2034183.888888889,9,0.0,no,yes,no
917,AVE,CEPD,778496.0,690720.0,692400.0,219360.0,1583829.0,25264.0,25264.0,958920.0,3499200.0,9,941494.7777777778,9,0.0,no,yes,no
918,AVE,CEPV,630016.0,845760.0,165120.0,441480.0,1299300.0,16771.0,16771.0,1209960.0,3757440.0,9,931402.0,9,0.0,no,yes,no
919,AVE,DVA,644608.0,645240.0,686400.0,434040.0,3095009.0,30174.0,30174.0,1733040.0,4257360.0,9,1284005.0,9,0.0,no,yes,no
920,AVE,DVC,222208.0,276840.0,161880.0,81600.0,125706.0,5968.0,5968.0,1130280.0,1137360.0,9,349756.6666666667,9,0.0,no,yes,no
921,AVE,FLP,7424.0,236520.0,83880.0,0.0,815738.0,23502.0,23502.0,95880.0,1249440.0,8,316985.75,8,0.0,no,no,no
922,AVE,IL1,856576.0,248880.0,520440.0,529680.0,1445280.0,8006.0,8006.0,1289880.0,1423200.0,9,703327.5555555555,9,0.0,no,yes,no
923,AVE,IL2,316416.0,296760.0,291480.0,305760.0,557228.0,605.0,605.0,532200.0,392640.0,9,299299.3333333333,9,0.0,no,yes,no
924,AVE,OLL,3379200.0,2966640.0,2545440.0,1602840.0,6502931.0,58754.0,58754.0,5348400.0,11041920.0,9,3722764.3333333335,9,0.0,no,yes,no
925,AVE,OLQ,555520.0,254040.0,264120.0,436560.0,228093.0,804.0,804.0,642480.0,604320.0,9,331860.1111111111,9,0.0,no,yes,no
926,AVE,PVC,375808.0,138720.0,211080.0,245520.0,1307748.0,16275.0,16275.0,515760.0,2517600.0,9,593865.1111111111,9,0.0,no,yes,no
927,AVE,PVP,258816.0,269640.0,114960.0,309960.0,450109.0,9550.0,9550.0,1460520.0,695040.0,9,397571.6666666667,9,0.0,no,yes,no
928,AVE,PVQ,20480.0,0.0,4920.0,45960.0,35143.0,1347.0,1347.0,16800.0,0.0,7,17999.571428571428,7,0.0,no,no,no
929,AVE,PVR,59904.0,0.0,0.0,0.0,49336.0,0.0,0.0,720.0,0.0,3,36653.333333333336,3,0.0,no,no,no
930,AVE,PVT,84736.0,41880.0,68280.0,0.0,26019.0,7136.0,7136.0,0.0,49920.0,7,40729.57142857143,7,0.0,no,no,no
931,AVE,RIA,133120.0,128760.0,58320.0,80760.0,160511.0,20368.0,20368.0,264600.0,505920.0,9,152525.22222222222,9,0.0,no,yes,no
932,AVE,RIB,3392512.0,1673640.0,1863720.0,1481160.0,6367763.0,49434.0,49434.0,5440320.0,7857600.0,9,3130620.3333333335,9,0.0,no,yes,no
933,AVE,RIC,65024.0,61680.0,31560.0,89160.0,0.0,130.0,130.0,94800.0,1440.0,8,42990.5,8,0.0,no,no,no
934,AVE,RID,115712.0,57960.0,26880.0,59400.0,182476.0,1437.0,1437.0,210480.0,66240.0,9,80224.66666666667,9,0.0,no,yes,no
935,AVE,RIF,173568.0,38040.0,70200.0,175080.0,170649.0,1017.0,1017.0,238440.0,704640.0,9,174739.0,9,0.0,no,yes,no
936,AVE,RIG,424960.0,514920.0,206520.0,160680.0,1059377.0,16905.0,16905.0,1500720.0,3885120.0,9,865123.0,9,0.0,no,yes,no
937,AVE,RIH,51200.0,992760.0,111960.0,72840.0,191938.0,7072.0,7072.0,0.0,515040.0,8,243735.25,8,0.0,no,no,no
938,AVE,RIM,1614336.0,1667280.0,1800600.0,753360.0,3198412.0,33551.0,33551.0,2995200.0,4776000.0,9,1874698.888888889,9,0.0,no,yes,no
939,AVE,RIR,312576.0,95280.0,408000.0,149160.0,445716.0,2070.0,2070.0,441600.0,438000.0,9,254941.33333333334,9,0.0,no,yes,no
940,AVE,RIS,1066240.0,703320.0,508680.0,519240.0,2174852.0,18044.0,18044.0,1652640.0,3104880.0,9,1085104.4444444445,9,0.0,no,yes,no
941,AVE,RIV,387328.0,160920.0,235920.0,142440.0,449769.0,3832.0,3832.0,550320.0,718320.0,9,294742.3333333333,9,0.0,no,yes,no
942,AVE,RMD,421120.0,510000.0,382920.0,230160.0,514313.0,39375.0,39375.0,436320.0,2791920.0,9,596167.0,9,0.0,no,yes,no
943,AVE,RMDD,487424.0,303840.0,475320.0,187440.0,986725.0,8931.0,8931.0,948600.0,1136880.0,9,504899.0,9,0.0,no,yes,no
944,AVE,RMDV,642816.0,365280.0,332640.0,374880.0,1134395.0,13660.0,13660.0,1002840.0,2296320.0,9,686276.7777777778,9,0.0,no,yes,no
945,AVE,RME,303872.0,228240.0,249360.0,57960.0,667051.0,3100.0,3100.0,570840.0,1445040.0,9,392062.55555555556,9,0.0,no,yes,no
946,AVE,RMG,395264.0,396960.0,246000.0,260760.0,1791650.0,14297.0,14297.0,579960.0,1766880.0,9,607340.8888888889,9,0.0,no,yes,no
947,AVE,SAA,803584.0,478800.0,538440.0,473280.0,729903.0,6356.0,6356.0,974520.0,1460160.0,9,607933.2222222222,9,0.0,no,yes,no
948,AVE,SIA,1376768.0,1359960.0,985800.0,1074480.0,2986533.0,42270.0,42270.0,2399880.0,4518960.0,9,1642991.2222222222,9,0.0,no,yes,no
949,AVE,SIBD,51456.0,84720.0,35400.0,80640.0,192614.0,6067.0,6067.0,357000.0,698880.0,9,168093.77777777778,9,0.0,no,yes,no
950,AVE,SIBV,178944.0,164280.0,61800.0,8280.0,243301.0,6809.0,6809.0,353040.0,779520.0,9,200309.22222222222,9,0.0,no,yes,no
951,AVE,SMB,181248.0,454080.0,287400.0,31200.0,1440889.0,7799.0,7799.0,1204560.0,2160000.0,9,641663.8888888889,9,0.0,no,yes,no
952,AVE,SMD,1706752.0,2080320.0,1031400.0,972360.0,2621242.0,25288.0,25288.0,2537160.0,5790720.0,9,1865614.4444444445,9,0.0,no,yes,no
953,AVE,URB,25344.0,30720.0,6720.0,34200.0,93603.0,512.0,512.0,117000.0,117600.0,9,47356.77777777778,9,0.0,no,yes,no
954,AVE,URX,270080.0,210360.0,145800.0,202680.0,598117.0,7295.0,7295.0,1353480.0,1260720.0,9,450647.44444444444,9,0.0,no,yes,no
955,AVE,URY,3008768.0,2009760.0,2620560.0,1593000.0,4640990.0,36410.0,36410.0,4582440.0,9180960.0,9,3078810.888888889,9,0.0,no,yes,no
956,AVE,CAN,0.0,39960.0,39480.0,5280.0,163215.0,0.0,0.0,0.0,0.0,4,61983.75,4,0.0,no,no,no
957,AVE,RMH,0.0,85920.0,0.0,0.0,0.0,1089.0,1089.0,9360.0,48000.0,5,29091.6,5,0.0,no,no,no
958,AVE,BDU,0.0,0.0,0.0,16440.0,3041.0,338.0,338.0,13080.0,183840.0,6,36179.5,6,0.0,no,no,no
959,AVE,AVF,0.0,0.0,0.0,0.0,4392.0,247.0,247.0,0.0,127200.0,4,33021.5,4,0.0,no,no,no
960,AVE,AVM,0.0,0.0,0.0,0.0,294327.0,1246.0,1246.0,0.0,14640.0,4,77864.75,4,0.0,no,no,no
961,AVE,PVD,0.0,0.0,0.0,0.0,136181.0,0.0,0.0,0.0,0.0,1,136181.0,1,0.0,no,no,no
962,AVE,RMF,0.0,0.0,0.0,0.0,503837.0,768.0,768.0,0.0,863520.0,4,342223.25,4,0.0,no,no,no
963,AVE,SDQ,0.0,0.0,0.0,0.0,417667.0,118.0,118.0,9000.0,140640.0,5,113508.6,5,0.0,no,no,no
964,AVE,VC01,0.0,0.0,0.0,0.0,0.0,1106.0,1106.0,0.0,0.0,2,1106.0,2,0.0,no,no,no
965,AVE,HSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1,2400.0,1,0.0,no,no,no
966,AVE,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181200.0,1,181200.0,1,0.0,no,no,no
967,AVH,AVH,97280.0,100440.0,54840.0,83520.0,193628.0,837.0,837.0,145800.0,300480.0,9,108629.11111111111,9,0.0,no,yes,no
968,AVH,AVJ,1634304.0,1404240.0,909360.0,961440.0,2005554.0,27192.0,27192.0,3584160.0,6807840.0,9,1929031.3333333333,9,0.0,no,yes,no
969,AVH,AWA,324352.0,111360.0,201120.0,257040.0,1021530.0,273.0,273.0,762720.0,1094880.0,9,419283.1111111111,9,0.0,no,yes,no
970,AVH,AWB,1500672.0,2484720.0,990840.0,719760.0,2364763.0,24174.0,24174.0,2859120.0,6678480.0,9,1960744.7777777778,9,0.0,no,yes,no
971,AVH,BAG,34816.0,0.0,1560.0,60480.0,0.0,0.0,0.0,98520.0,0.0,4,48844.0,4,0.0,no,no,no
972,AVH,BDU,259328.0,644040.0,346680.0,221400.0,696114.0,12729.0,12729.0,854520.0,1157280.0,9,467202.22222222225,9,0.0,no,yes,no
973,AVH,CEPD,181760.0,58920.0,30840.0,56520.0,112526.0,1440.0,1440.0,197520.0,138240.0,9,86578.44444444444,9,0.0,no,yes,no
974,AVH,DVA,1127168.0,57120.0,1029480.0,560160.0,3009852.0,14919.0,14919.0,1358160.0,1649760.0,9,980170.8888888889,9,0.0,no,yes,no
975,AVH,FLP,94208.0,28800.0,0.0,0.0,303452.0,10.0,10.0,0.0,240000.0,6,111080.0,6,0.0,no,no,no
976,AVH,IL1,70912.0,42240.0,34200.0,11760.0,87858.0,752.0,752.0,88440.0,29280.0,9,40688.22222222222,9,0.0,no,yes,no
977,AVH,IL2,59136.0,5400.0,0.0,1440.0,1688.0,0.0,0.0,0.0,480.0,5,13628.8,5,0.0,no,no,no
978,AVH,OLQ,145664.0,246720.0,167280.0,95880.0,261887.0,933.0,933.0,257280.0,364080.0,9,171184.11111111112,9,0.0,no,yes,no
979,AVH,PVC,1365760.0,611640.0,893520.0,661800.0,1373981.0,11824.0,11824.0,2360280.0,3530640.0,9,1202363.2222222222,9,0.0,no,yes,no
980,AVH,PVP,2676992.0,4307520.0,1935000.0,1822080.0,5367520.0,98157.0,98157.0,4714680.0,12292560.0,9,3701407.3333333335,9,0.0,no,yes,no
981,AVH,PVQ,89344.0,33720.0,23640.0,90600.0,52039.0,349.0,349.0,0.0,0.0,7,41434.42857142857,7,0.0,no,no,no
982,AVH,PVR,62464.0,122520.0,25320.0,27840.0,0.0,0.0,0.0,34800.0,214320.0,6,81210.66666666667,6,0.0,no,no,no
983,AVH,RIC,126464.0,0.0,480.0,0.0,948203.0,608.0,608.0,330120.0,475680.0,7,268880.4285714286,7,0.0,no,no,no
984,AVH,RID,55040.0,54600.0,0.0,124200.0,319334.0,4027.0,4027.0,770160.0,0.0,7,190198.2857142857,7,0.0,no,no,no
985,AVH,RIF,913152.0,624720.0,276960.0,427200.0,2173500.0,18508.0,18508.0,2137920.0,3786480.0,9,1152994.2222222222,9,0.0,no,yes,no
986,AVH,RIG,144896.0,34920.0,0.0,1440.0,248032.0,2693.0,2693.0,139800.0,1146960.0,8,215179.25,8,0.0,no,no,no
987,AVH,RIH,8448.0,0.0,0.0,0.0,12165.0,0.0,0.0,0.0,0.0,2,10306.5,2,0.0,no,no,no
988,AVH,RIR,1822976.0,1400640.0,1106160.0,693000.0,3403191.0,35497.0,35497.0,3360000.0,7365840.0,9,2135866.777777778,9,0.0,no,yes,no
989,AVH,RIS,37376.0,0.0,0.0,0.0,0.0,0.0,0.0,449880.0,0.0,2,243628.0,2,0.0,no,no,no
990,AVH,RIV,118784.0,133800.0,139800.0,46920.0,539319.0,9189.0,9189.0,267480.0,1640400.0,9,322764.55555555556,9,0.0,no,yes,no
991,AVH,RME,13824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13824.0,1,0.0,no,no,no
992,AVH,SAA,44800.0,5520.0,30840.0,10920.0,59135.0,139.0,139.0,100560.0,208320.0,9,51152.555555555555,9,0.0,no,yes,no
993,AVH,SIA,312320.0,0.0,224520.0,122880.0,218295.0,867.0,867.0,343200.0,553200.0,8,222018.625,8,0.0,no,no,no
994,AVH,SIBD,65536.0,67680.0,261360.0,55320.0,270673.0,797.0,797.0,353880.0,621360.0,9,188600.33333333334,9,0.0,no,yes,no
995,AVH,SIBV,90368.0,0.0,30840.0,32760.0,498431.0,2552.0,2552.0,85080.0,259920.0,8,125312.875,8,0.0,no,no,no
996,AVH,SMB,319744.0,636720.0,297960.0,198000.0,1113783.0,22645.0,22645.0,983160.0,3662880.0,9,806393.0,9,0.0,no,yes,no
997,AVH,SMD,250624.0,386760.0,93120.0,60240.0,783297.0,2080.0,2080.0,552360.0,2074560.0,9,467235.6666666667,9,0.0,no,yes,no
998,AVH,URA,42496.0,32880.0,720.0,18960.0,38184.0,323.0,323.0,49680.0,23040.0,9,22956.222222222223,9,0.0,no,yes,no
999,AVH,URX,360448.0,588120.0,287160.0,289560.0,1106348.0,3614.0,3614.0,1251000.0,1363680.0,9,583727.1111111111,9,0.0,no,yes,no
1000,AVH,URY,237312.0,187800.0,134880.0,108840.0,278782.0,1918.0,1918.0,228240.0,386640.0,9,174036.66666666666,9,0.0,no,yes,no
1001,AVH,AVK,0.0,177960.0,5760.0,35520.0,747140.0,1302.0,1302.0,36000.0,994560.0,8,249943.0,8,0.0,no,no,no
1002,AVH,AVL,0.0,90600.0,115800.0,0.0,0.0,708.0,708.0,0.0,81840.0,5,57931.2,5,0.0,no,no,no
1003,AVH,BWM,0.0,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19200.0,1,0.0,no,no,no
1004,AVH,CEPV,0.0,61200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61200.0,1,0.0,no,no,no
1005,AVH,PVT,0.0,83880.0,0.0,0.0,0.0,2492.0,2492.0,0.0,168000.0,4,64216.0,4,0.0,no,no,no
1006,AVH,RIA,0.0,4920.0,0.0,0.0,0.0,247.0,247.0,2040.0,156960.0,5,32882.8,5,0.0,no,no,no
1007,AVH,RIM,0.0,43080.0,42360.0,39120.0,599469.0,6428.0,6428.0,113520.0,559680.0,8,176260.625,8,0.0,no,no,no
1008,AVH,SDQ,0.0,182640.0,0.0,0.0,361234.0,303.0,303.0,0.0,95520.0,5,128000.0,5,0.0,no,no,no
1009,AVH,OLL,0.0,0.0,0.0,11640.0,0.0,0.0,0.0,0.0,0.0,1,11640.0,1,0.0,no,no,no
1010,AVH,AVM,0.0,0.0,0.0,0.0,166593.0,8594.0,8594.0,226440.0,667200.0,5,215484.2,5,0.0,no,no,no
1011,AVH,DVC,0.0,0.0,0.0,0.0,285542.0,0.0,0.0,0.0,418320.0,2,351931.0,2,0.0,no,no,no
1012,AVH,RMG,0.0,0.0,0.0,0.0,77721.0,0.0,0.0,48600.0,37200.0,3,54507.0,3,0.0,no,no,no
1013,AVH,HSN,0.0,0.0,0.0,0.0,0.0,1642.0,1642.0,0.0,1184640.0,3,395974.6666666667,3,0.0,no,no,no
1014,AVH,PVN,0.0,0.0,0.0,0.0,0.0,3611.0,3611.0,0.0,1051920.0,3,353047.3333333333,3,0.0,no,no,no
1015,AVH,AWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,1,1920.0,1,0.0,no,no,no
1016,AVH,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218160.0,1,218160.0,1,0.0,no,no,no
1017,AVH,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71040.0,1,71040.0,1,0.0,no,no,no
1018,AVH,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120240.0,1,120240.0,1,0.0,no,no,no
1019,AVJ,AVJ,289024.0,348840.0,188400.0,119160.0,874536.0,4724.0,4724.0,345960.0,937680.0,9,345894.22222222225,9,0.0,no,yes,no
1020,AVJ,AWB,47360.0,0.0,0.0,22320.0,0.0,104.0,104.0,46800.0,0.0,5,23337.6,5,0.0,no,no,no
1021,AVJ,AWC,1792.0,960.0,0.0,360.0,0.0,0.0,0.0,0.0,1440.0,4,1138.0,4,0.0,no,no,no
1022,AVJ,BDU,1662720.0,1581240.0,891360.0,554040.0,2411733.0,25233.0,25233.0,2816280.0,4573680.0,9,1615724.3333333333,9,0.0,no,yes,no
1023,AVJ,CEPD,37632.0,18480.0,31440.0,21600.0,123678.0,1474.0,1474.0,162000.0,71040.0,9,52090.88888888889,9,0.0,no,yes,no
1024,AVJ,CEPV,11008.0,11760.0,0.0,92880.0,44605.0,65.0,65.0,62760.0,164160.0,8,48412.875,8,0.0,no,no,no
1025,AVJ,DVA,105472.0,38880.0,11760.0,167760.0,1351.0,0.0,0.0,67680.0,84000.0,7,68129.0,7,0.0,no,no,no
1026,AVJ,FLP,265216.0,251280.0,70680.0,46200.0,349746.0,0.0,0.0,162720.0,856320.0,7,286023.14285714284,7,0.0,no,no,no
1027,AVJ,IL1,43776.0,27360.0,27600.0,50880.0,46632.0,324.0,324.0,31920.0,17040.0,9,27317.333333333332,9,0.0,no,yes,no
1028,AVJ,IL2,3328.0,480.0,0.0,480.0,0.0,0.0,0.0,14520.0,5520.0,5,4865.6,5,0.0,no,no,no
1029,AVJ,OLL,166400.0,43440.0,44160.0,119280.0,11489.0,92.0,92.0,0.0,63360.0,8,56039.125,8,0.0,no,no,no
1030,AVJ,OLQ,158976.0,130320.0,95760.0,70440.0,172675.0,704.0,704.0,140520.0,223680.0,9,110419.88888888889,9,0.0,no,yes,no
1031,AVJ,PVC,2795264.0,2877720.0,2624160.0,2051280.0,4896458.0,53828.0,53828.0,3230400.0,5338800.0,9,2657970.888888889,9,0.0,no,yes,no
1032,AVJ,PVP,330496.0,90840.0,157320.0,747960.0,78396.0,3088.0,3088.0,886800.0,267840.0,9,285092.0,9,0.0,no,yes,no
1033,AVJ,PVQ,6912.0,48120.0,3360.0,840.0,140574.0,0.0,0.0,158520.0,1201920.0,7,222892.2857142857,7,0.0,no,no,no
1034,AVJ,PVR,334848.0,542760.0,345840.0,901680.0,446053.0,8285.0,8285.0,1280400.0,1959120.0,9,647474.5555555555,9,0.0,no,yes,no
1035,AVJ,RIC,135168.0,62640.0,150480.0,39240.0,835674.0,779.0,779.0,544920.0,1448400.0,9,357564.44444444444,9,0.0,no,yes,no
1036,AVJ,RID,297728.0,420840.0,177600.0,257520.0,541347.0,8019.0,8019.0,1479480.0,1121520.0,9,479119.22222222225,9,0.0,no,yes,no
1037,AVJ,RIF,2917120.0,1712400.0,1760880.0,1082640.0,3926967.0,41341.0,41341.0,3682320.0,3926640.0,9,2121294.3333333335,9,0.0,no,yes,no
1038,AVJ,RIH,468480.0,0.0,0.0,30600.0,102389.0,0.0,0.0,0.0,0.0,3,200489.66666666666,3,0.0,no,no,no
1039,AVJ,RIM,21504.0,212760.0,91920.0,23160.0,1705819.0,12220.0,12220.0,392400.0,1688160.0,9,462240.3333333333,9,0.0,no,yes,no
1040,AVJ,RIS,417280.0,432960.0,474960.0,287400.0,1538210.0,11088.0,11088.0,1659000.0,1515840.0,9,705314.0,9,0.0,no,yes,no
1041,AVJ,RIV,11264.0,143760.0,65880.0,236400.0,126382.0,0.0,0.0,28680.0,205200.0,7,116795.14285714286,7,0.0,no,no,no
1042,AVJ,RMG,95232.0,107400.0,34080.0,117840.0,661308.0,6159.0,6159.0,759360.0,992880.0,9,308935.3333333333,9,0.0,no,yes,no
1043,AVJ,SAA,39424.0,13920.0,12000.0,64080.0,0.0,0.0,0.0,53640.0,63600.0,6,41110.666666666664,6,0.0,no,no,no
1044,AVJ,SIA,155648.0,4440.0,57000.0,59640.0,59473.0,403.0,403.0,186000.0,453120.0,9,108458.55555555556,9,0.0,no,yes,no
1045,AVJ,SIBD,81920.0,61200.0,198480.0,37800.0,84817.0,0.0,0.0,336360.0,528240.0,7,189831.0,7,0.0,no,no,no
1046,AVJ,SIBV,36864.0,76200.0,101640.0,83640.0,18584.0,5148.0,5148.0,0.0,532320.0,8,107443.0,8,0.0,no,no,no
1047,AVJ,SMB,405248.0,117720.0,218880.0,86040.0,357180.0,8099.0,8099.0,580320.0,779040.0,9,284514.0,9,0.0,no,yes,no
1048,AVJ,SMD,55808.0,35400.0,47160.0,23160.0,270673.0,0.0,0.0,336240.0,592800.0,7,194463.0,7,0.0,no,no,no
1049,AVJ,URA,72704.0,61560.0,54480.0,60000.0,242963.0,53.0,53.0,183480.0,125520.0,9,88979.22222222222,9,0.0,no,yes,no
1050,AVJ,URB,95488.0,184800.0,66840.0,72960.0,232150.0,2157.0,2157.0,1440.0,340320.0,9,110923.55555555556,9,0.0,no,yes,no
1051,AVJ,URX,114944.0,79800.0,45120.0,68040.0,144290.0,2090.0,2090.0,585840.0,548640.0,9,176761.55555555556,9,0.0,no,yes,no
